刘遵,梁书,《 梁书 · 刘遵 传 》 ： “ 大同 元年 ， 卒 官 。,NAN
黄子正,黄光国,黄子正 被 苏联 关 起来 时 ， 妻子 黄洪 琼音 怀着 黄光国 ， 再 过 三个 月 就要 临盆 ， 大 女儿 八岁 ， 小女儿 四岁 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
唐雪见,景小楼,师母 ： 唐雪见 （ 见 仙 三 外传 景小楼 支线 ）,人物关系/亲属关系/血亲/自然血亲/子女/儿子
刘备,刘禅,例如 ： 三国 时期 ， 蜀国 的 刘禅 继承 刘备 的 大业 ， 却 补充 了 坏 的 方面 ， 以至于 蜀国 最终 灭亡 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
秦始皇,胡亥,前半部 系 公元前 219 年 秦始皇 东巡 泰山 时所刻 ； 后半部 为 秦二世 胡亥 即位 第一年 （ 公元前 209 年 ） 刻制 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
刘备,刘禅,( 两朝 : 刘备 和 刘禅 统治 时期 。 ),人物关系/亲属关系/血亲/自然血亲/子女/儿子
严嵩,严世蕃,严东楼 ， 正名 严世蕃 ， 号 东楼 ， 即 明朝 奸相 严嵩 儿子 ， 左眼 失明 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
秦始皇,胡亥,秦始皇 死后 ， 他 与 赵高 合谋 ， 伪造 遗诏 ， 迫令 始皇 长子 扶苏 自杀 ， 立少子 胡亥 为 二世 皇帝 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
宋后昭公,宋悼公,宋悼公 ， 子姓 ， 名购 由 ， 商丘 人 ， 宋国君 主 ， 宋后昭公 之子 ， 在位 18 年 （ 公元前 403 年 — 公元前 ？,人物关系/亲属关系/血亲/自然血亲/子女/儿子
谢贤,谢霆锋,我 记得 在 谢霆锋 十六岁 签约 英皇 时 ， 他 爸爸 谢贤 打电话 叫 我 去 撑场面 ， 我 去 了 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
祝大姑,祝有涯,事实上 是 十几年 前 ， 羽裳 和 祝有涯 因 祝大姑 的 反对 而 出走 ， 途中 有涯 被 祝大姑 放 出来 追踪 他 气味 的 蛊 蛛 毒死 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
秦始皇,扶苏,背景 : 秦始皇 统 — 中国 后 ， 扶苏 曾多次 议政 ， 对于 治国 、 安定 天下 颇 有 见 地 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
凌操,凌统,凌统 怨恨 甘宁 杀死 他 的 父亲 凌操 ， 经常 打算 杀死 甘宁 。,人物关系/亲属关系/血亲/自然血亲/子女/儿子
曾江,曾慕雪,邓拱璧 人物 生活 : 曾江 与 邓拱璧 的 婚姻 维持 了 十年 ， 邓拱璧 为 曾江 诞下 一女 曾慕雪 （ 香港 演艺 学院 毕业 后 投身 话剧界 ） 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
徐坚,徐熙娣,徐坚 ， 是 台湾 艺人 大S （ 徐熙媛 ） 、 小S （ 徐熙娣 ） 姐妹俩 的 父亲 ， 于 2012 年 10 月 23 日 去世 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
姚明,姚沁蕾,还 没 等 记者 说完 问题 的 内容 ， 姚明 就 非常 迅速 地 说出 了 记者 想要 的 答案 ， “ 姚沁蕾 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
刘梅,夏雪,刘星 身份 ： 刘梅 的 儿子 ， 夏雨 之兄 ， 夏雪 之弟 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
赵本山,赵一涵,赵一涵 ， 小名 妞妞 ， 出 生于 1997 年 2 月 7 日 （ 农历 牛 年 大年初一 ） ， 是 赵本山 第二任 妻子 马丽娟 所 生 双胞胎 （ 龙凤胎 ） 中 的 女儿 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
刘梅,夏雪,不想 夏雪 在 毕业 晚会 上 把 胸针 丢 了 ， 她 非常 着急 ， 因为 刘梅 并不知道 此事 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
刘梅,夏雪,东海 和 刘梅 以为 刘星 和 夏雪 还是 在 “ 做戏 ” ， 所以 非但 没有 阻拦 ， 还 夸 二人 演得 好 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
邓英敏,邓上文,邓上文 （ ShermonTang ， 1983 年 9 月 27 日 — ） ， 是 香港 著名 艺人 邓英敏 的 女儿 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
任我行,任盈盈,攻击 阵营 可以 选择 笑傲 路线 ： 独孤 ， 风清扬 ， 令狐冲 ， 任盈盈 ， 岳不群 ， 任我行 ， 左冷禅 ， 向问天 等 相互 点灯 的 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
庄静皇贵妃,荣安固伦公主,荣安固伦公主 : 荣安固伦公主 ， 咸丰帝 长女 ， 母 庄静皇贵妃 他 他拉氏 ， 咸丰 五年 ( 1855 年 ) 五月 初七 生 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
李逍遥,李忆如,李忆如 ， 女娲 后人 ， 13 岁 时 被 李逍遥 送往 苗疆 ， 拜 阿奴 为 师 ， 修炼 法术 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
赵本山,赵玉芳,赵玉芳 感人 之 处 : 著名 笑星 赵本山 的 女儿 赵玉芳 和 女婿 汪洋 在 铁岭 完婚 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
李丹宁,李小璐,李丹宁 人物 家庭 : 妻子 是 著名演员 张伟欣 ， 女儿 为 金马 影后 李小璐 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
苗人凤,苗若兰,后 认识 苗人凤 的 女儿 - - 苗若兰 ， 无奈 锺 情 於 她 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
赵本山,赵玉芳,店里 的 事务 主要 由 赵本山 的 前妻 打理 ， 而 赵玉芳 担任 董事长 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
马小玲,况天涯,"何处 是 天涯 路 内容简介 : 末世 重生 , 成为 《 我 和 僵尸 有个 约会 》 中 马小玲 和 况天佑 的 女儿 — — 况天涯 。",人物关系/亲属关系/血亲/自然血亲/子女/女儿
上官虹,李文秀,上官虹 ‘ 金银 小剑 三 娘子 ’ — — 李文秀 母亲 ， 小说 刚 开头 时即 丧命 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
谢培东,谢木兰,方步 亭 和 谢培东 商议 把 方孟韦 和 谢木兰 送到 法国 去 留学 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
韩寒,韩小野,当日 ， 一名 疑似 韩寒 女儿 韩小野 的 可爱 女童 现身 ， 受到 媒体 关注 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
赵本山,赵玉芳,赵玉芳 从 网上 看到 报道 后 ， 便 找到 爸爸 赵本山 商量 ， 说 自己 想 在 铁岭 开 一家 最 正宗 的 不 差钱 餐馆 ， 希望 老爸 大力支持 ， 赵本山 一口 答应 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
马丽娟,赵一涵,赵本山 小女儿 赵一涵 （ 小名 妞妞 ） 是 个 出 生于 1997 年 的 美女 ， 她 是 赵本山 第二任 妻子 马丽娟 所 生 龙凤胎 中 的 女儿 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
邓枢,邓丽君,邓枢 概况 : 邓枢 ， 河北省 邯郸市 大名县 大街 乡 邓台 村人 ， ( 1921.5 . 26 - 1990.5 . 9 ) ， 邓丽君 的 父亲 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
上官庭芝,上官婉儿,上官婉儿 上官庭芝 之女 ， 长孙均量 之徒 ， 后 成为 武则天 的 记室 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
任我行,任盈盈,任我行 去世 后 ， 女儿 任盈盈 暂代 教主 之位 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
宁中则,岳灵珊,1 人物 生平 : 岳灵珊 为 华山派 掌门 岳不群 和 宁中则 的 独女 ， 从小 与 大 师兄 令狐冲 是 青梅竹马 ， 与 令狐冲 合创 冲灵 剑法 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
杨天佑,杨婵,大 金乌 奉命 下令 诛杀 杨家 满门 ， 杀 了 杨天佑 和 杨蛟 ， 杨戬 和 杨婵 在 天 蓬元帅 的 相助 之下 幸免于难 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
纪晓芙,杨不悔,杨逍 有 一女 杨不悔 ， 是 他 和 峨嵋 女侠 纪晓芙 所 生 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
韩寒,韩小野,韩小野 ， 2011 年 11 月 17 日 出生 ， 著名作家 、 赛车手 韩寒 的 女儿 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
章曙,章启月,由于 章曙 是 联合国 的 高级 职员 ， 章启月 的 学习 费用 概由 联合国 有关 部门 支付 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
红邵可,红秀丽,雪 乃 纱衣 的 同名 小说 以及 由罗绘里 的 漫画 中 的 角色 ， 是 红秀丽 的 母亲 ， 红邵可 的 妻子 ， 也 是 蔷薇 仙子 的 化身 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
范高平,范岱年,范高平 人物 简介 : 范高平 （ 1868 - 1944 ） ， 是 范岱年 的 祖父 ， 范寿康 的 父亲 ， 浙江 上虞 人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,奶奶 非常 聪明 ， 在 吴老狗 去世 之后 并 没有 为情 所累 ， 一直 在 老家 呆 着 ， 吴邪 并 没有 去 造访 过 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 ： 老 九门 的 五爷 ， 吴邪 的 爷爷 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 散尽 钱财 来到 杭州 ， 与 解家 外戚 的 大 小姐 结合 ， 生 下 三子 ， 吴一穷 （ 吴邪 的 爸爸 ） ， 吴二白 ， 吴三省 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 ， 小说 《 盗墓 笔记 》 系列 中 的 人物 ， 主人公 吴邪 的 爷爷 和 吴三省 的 爸爸 ， 长沙 盗墓 老 九门 第五家 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,为数不多 的 一个 精明 干练 的 女性 探险者 ， 隶属于 盗走 吴邪 爷爷 吴老狗 的 战国 帛书 的 传教士 裘德考 的 公司 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,《 盗墓 笔记 》 中 的 三叔 : 身世 ： 长沙 有名 的 土 夫子 九门提督 中 吴老狗 的 三 儿子 ， 吴邪 的 三叔,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
雷新庭,雷锋,雷新庭 是 雷锋 的 爷爷 ， 以租种 地主 的 田地 谋生 ， 整年 辛苦 劳作 ， 但 仍 无法 维持 家人 的 生计 ， 最后 身染 重病 ， 卧床不起 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,（ 盗墓 笔记 人物 ） : 《 盗墓 笔记 》 中 人物 ， 长沙 有名 的 老 九门 第五家 吴老狗 的 三 儿子 ， 吴邪 的 三叔 ， 吴家 最后 一代 真正 的 盗墓者 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 ， 《 盗墓 笔记 》 中 的 人物 ， 主人公 吴邪 的 爷爷 ， 长沙 盗墓 老 九门 之一 ， 平 三门 ， 吴家 第一代 掌门人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
武元爽,武延基,武承嗣 家庭成员 : 武承嗣 父 : 武元爽 武承嗣 子 : 武延基 ， 右羽 林将军 ， 娶 永泰 公主 ， 701 年 因 私议 二张 被 武后 下令 处死 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,身世 ： 长沙 有名 的 土 夫子 老 九门 中 吴老狗 的 三 儿子 ， 吴邪 的 三叔,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
雷新庭,雷锋,雷锋 的 爷爷 叫 雷新庭 ， 以租种 地主 的 田地 谋生 ， 整年 辛苦 劳作 ， 但 仍 无法 维持 家人 的 生计 ， 最后 身染 重病 ， 卧床不起 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴邪 人物 关系 : 爷爷 ： 吴老狗 （ 狗 五爷 ）,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴老狗 : 老 九门 的 五爷 ， 吴邪 的 爷爷 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴邪 人物 关系 : 狗 五爷 爷爷 ： 吴老狗 （ 狗 五爷 ）,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,南派 起源 : 主角 吴邪 爷爷 （ 吴老狗 ） 30 岁 那年 ， 华中 一带 闹 旱灾 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,精明 干练 的 女性 探险者 ， 隶属于 盗走 吴邪 爷爷 吴老狗 的 战国 帛书 的 传教士 的 公司 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴邪 的 爷爷 ： 长沙 狗王 ， 老 九门 之一 ， 被 霍 老太太 蔑称 为 “ 吴老狗 ” ， 祖传 的 盗墓 手艺人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
耿仲明,耿精忠,耿仲明 孙子 : 耿精忠 （ 和硕 额 驸 ）,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
雷新庭,雷锋,雷锋 的 爷爷 叫 雷新庭 ， 是 以 租 种田 地 谋生 的 农民 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
耿仲明,耿精忠,耿精忠 人物 生平 : 耿精忠 袭承 王爵 : 耿精忠 为 耿仲明 之孙 、 耿继茂 的 长子 ， 清初 三 大汉 人 藩王 之一 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
耿仲明,耿精忠,耿继茂 人物 生平 : 为 清朝 初年 明降 将 耿仲明 之子 ， 耿精忠 之 父 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
刘弘,刘禅,刘弘 孙子 : 刘禅 ， 刘备 长子 ， 蜀汉 后主 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,简介 ： 精明 干练 的 女性 探险者 ， 隶属于 盗走 吴邪 爷爷 吴老狗 的 战国 帛书 的 传教士 裘德考 的 公司 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,吴邪 的 爷爷 ： 长沙 狗王 ， 老 九门 之一 ， 老一辈 称呼 其为 “ 吴老狗 ” ， 祖传 的 盗墓 手艺人 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
楚熊丽,熊绎,于是 ， 周成 王封 楚熊丽 之孙 熊绎 为 楚君 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,平 三门 ： 陈皮阿四 ， 吴老狗 （ 主角 吴邪 的 爷爷 ） ， 黑背 老六 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
诸葛绪,诸葛诠,－ 307 年 2 月 20 日 ） ， 字仁林 ， 琅 邪阳 都 人 ， 诸葛绪 的 孙子 ， 诸葛冲 的 儿子 ， 诸葛诠 和 诸葛婉 的 兄弟 ， 在 西晋 官至 侍中 、 御史中丞 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
厉良玉,厉声教,厉声教 是 清代 著名诗人 厉鹗 之后 ， 晚清 知名 篆刻家 厉良玉 之孙 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
刘咏尧,刘若英,2 歌手 介绍 : 刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,与 孙女 刘若英 : 据 刘咏尧 的 孙女 刘若英 透露 ， 祖父 生前 喜欢 听 她 唱 《 黄埔军校 校歌 》 ， 也 喜欢 听 《 绿岛 小夜曲 》 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,刘咏尧 与 孙女 刘若英 : 据 刘咏尧 的 孙女 刘若英 透露 ， 祖父 生前 喜欢 听 她 唱 《 黄埔军校 校歌 》 ， 也 喜欢 听 《 绿岛 小夜曲 》 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,比 朋友 多一点 歌手 介绍 : 刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
刘咏尧,刘若英,刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
李海泉,李香凝,李海泉 与 何爱瑜 之孙计 有 ： 长孙 李国豪 、 次孙 李凯 豪 、 三孙 李伟 豪 、 四孙 李嘉 豪 、 孙女 李香凝 等 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
李海泉,李香凝,李香凝 根据 李振 辉 回忆 ， 1992 年 李香凝 母女 授权 给 罗伯 · 科恩 拍摄 《 李小龙 传 》 ， 在 李小龙 的 少年时期 就 只 出现 了 父亲 李海泉 ， 兄弟姐妹 统统 被 忽略不计 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 ： 霍秀秀 的 奶奶 ， 霍玲 的 母亲 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 地位 : 老 九门 第七家 ， 霍锦惜 的 侄女 ， 霍玲 的 妈妈 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 ： 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,下 三门 ： 霍仙姑 （ 霍秀秀 的 奶奶 ） ， 齐铁嘴 ， 解九爷 （ 解雨臣 的 爷爷 ） 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 : 人称 七 姑娘 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍秀秀 人物 经历 : 霍秀秀 ， 长沙 老 九门 中霍家 霍仙姑 的 孙女 ， 老 九门 霍家 的 现任 当家 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,曾 在 北京 和 霍仙姑 （ 霍秀秀 的 奶奶 ， 老 九门 之一 ） 一起 向 他 下跪 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 地位 : 老 九门 第七家 ， 霍玲 的 妈妈 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,老 九门 的 后人 ， 霍仙姑 的 女儿 ， 霍秀秀 的 姑姑 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
龙崎堇,龙崎樱乃,龙崎堇 角色 设定 : 龙崎堇 是 龙崎樱乃 的 外婆 、 青学 网球 部 的 教练 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
王成,王青儿,王板儿 祖父 : 王成 王板儿 父亲 : 王狗儿 王板儿 姊妹 : 王青儿,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
王成,王青儿,王青儿 家族 状况 : 王青儿 祖父 : 王成 ： 王成之 父 ， 与 王熙凤 的 金陵 王家 连过 宗 ， 自认是 王熙凤 的 祖父 的 侄子 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
武修文,武敦儒,"弟子 : 武家兄弟 ( 武修文 , 武敦儒 )",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
水笙,汪啸风,第 12 集 水笙 带 狄云回 大理 ， 因 汪啸风 练 邪功 走火入魔 ， 需 金鲤 疗伤 ， 但 金鲤 已 被 狄云 吞食 ， 狄云 愿意 放血 医治 啸风 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
