LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate
1779,APPRES,1132609258,2005.11.21,R13-M1-N4-I:J18-U11,2005-11-21-13.40.58.052836,R13-M1-N4-I:J18-U11,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer"
1785,APPRES,1132613769,2005.11.21,R66-M1-N8-I:J18-U01,2005-11-21-14.56.09.042983,R66-M1-N8-I:J18-U01,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer"
1981,APPSEV,1134630981,2005.12.14,R37-M1-N8-I:J18-U11,2005-12-14-23.16.21.740107,R37-M1-N8-I:J18-U11,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49934, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed"
1792,APPSEV,1133009333,2005.11.26,R54-M0-N0-I:J18-U01,2005-11-26-04.48.53.869394,R54-M0-N0-I:J18-U01,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed"
1502,APPSEV,1129501476,2005.10.16,R71-M1-N0-I:J18-U01,2005-10-16-15.24.36.889002,R71-M1-N0-I:J18-U01,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47696: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1401,APPSEV,1126539103,2005.09.12,R41-M1-N4-I:J18-U11,2005-09-12-08.31.43.214677,R41-M1-N4-I:J18-U11,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1399,APPSEV,1126434160,2005.09.11,R43-M0-N8-I:J18-U11,2005-09-11-03.22.40.852080,R43-M0-N8-I:J18-U11,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:45713: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1401,APPSEV,1126539103,2005.09.12,R41-M1-N4-I:J18-U11,2005-09-12-08.31.43.214677,R41-M1-N4-I:J18-U11,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1401,APPSEV,1126539103,2005.09.12,R41-M1-N4-I:J18-U11,2005-09-12-08.31.43.214677,R41-M1-N4-I:J18-U11,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1402,APPSEV,1126539106,2005.09.12,R53-M1-N0-I:J18-U01,2005-09-12-08.31.46.757073,R53-M1-N0-I:J18-U01,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,E29,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
1200,-,1123021638,2005.08.02,UNKNOWN_LOCATION,2005-08-02-15.27.18.161989,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1201,-,1123025540,2005.08.02,UNKNOWN_LOCATION,2005-08-02-16.32.20.358039,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1201,-,1123025540,2005.08.02,UNKNOWN_LOCATION,2005-08-02-16.32.20.358039,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1201,-,1123025540,2005.08.02,UNKNOWN_LOCATION,2005-08-02-16.32.20.358039,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1200,-,1123021638,2005.08.02,UNKNOWN_LOCATION,2005-08-02-15.27.18.161989,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1206,-,1123043313,2005.08.02,UNKNOWN_LOCATION,2005-08-02-21.28.33.869729,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
1200,-,1123021638,2005.08.02,UNKNOWN_LOCATION,2005-08-02-15.27.18.161989,UNKNOWN_LOCATION,,DISCOVERY,INFO,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,E88,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
280,-,1118771928,2005.06.14,R27-M1-N4-C:J05-U11,2005-06-14-10.58.48.336960,R27-M1-N4-C:J05-U11,RAS,KERNEL,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
1538,-,1131057950,2005.11.03,R64-M0-N6-C:J17-U11,2005-11-03-14.45.50.094903,R64-M0-N6-C:J17-U11,RAS,KERNEL,INFO,iar 00106210 dear 0244c20c,E70,iar <*> dear <*>
1627,-,1131126144,2005.11.04,R62-M0-NB-C:J16-U11,2005-11-04-09.42.24.810298,R62-M0-NB-C:J16-U11,RAS,KERNEL,INFO,iar 00106bd8 dear 0245cd9c,E70,iar <*> dear <*>
1551,-,1131058388,2005.11.03,R66-M0-N5-C:J04-U11,2005-11-03-14.53.08.510509,R66-M0-N5-C:J04-U11,RAS,KERNEL,INFO,iar 001061dc dear 0244c22c,E70,iar <*> dear <*>
1573,-,1131059757,2005.11.03,R67-M1-N0-C:J09-U11,2005-11-03-15.15.57.061077,R67-M1-N0-C:J09-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c27c,E70,iar <*> dear <*>
1594,-,1131061592,2005.11.03,R65-M1-N4-C:J10-U01,2005-11-03-15.46.32.715061,R65-M1-N4-C:J10-U01,RAS,KERNEL,INFO,iar 00106580 dear 045e141c,E70,iar <*> dear <*>
1716,-,1131478044,2005.11.08,R63-M0-N3-C:J02-U11,2005-11-08-11.27.24.415997,R63-M0-N3-C:J02-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c,E70,iar <*> dear <*>
1637,-,1131126747,2005.11.04,R62-M0-NC-C:J04-U01,2005-11-04-09.52.27.280593,R62-M0-NC-C:J04-U01,RAS,KERNEL,INFO,iar 0010686c dear 02f6951c,E70,iar <*> dear <*>
1569,-,1131059653,2005.11.03,R67-M1-N8-C:J16-U01,2005-11-03-15.14.13.999389,R67-M1-N8-C:J16-U01,RAS,KERNEL,INFO,iar 00106210 dear 0244c23c,E70,iar <*> dear <*>
1686,-,1131148482,2005.11.04,R63-M0-N0-C:J17-U01,2005-11-04-15.54.42.089011,R63-M0-N0-C:J17-U01,RAS,KERNEL,INFO,iar 001061d4 dear 024696cc,E70,iar <*> dear <*>
1707,-,1131473825,2005.11.08,R62-M0-N1-C:J10-U01,2005-11-08-10.17.05.439216,R62-M0-N1-C:J10-U01,RAS,KERNEL,INFO,iar 00106200 dear 0247019c,E70,iar <*> dear <*>
1717,-,1131478061,2005.11.08,R63-M0-NB-C:J06-U11,2005-11-08-11.27.41.288597,R63-M0-NB-C:J06-U11,RAS,KERNEL,INFO,iar 001061b4 dear 0247017c,E70,iar <*> dear <*>
1546,-,1131058219,2005.11.03,R60-M0-N1-C:J14-U01,2005-11-03-14.50.19.824448,R60-M0-N1-C:J14-U01,RAS,KERNEL,INFO,iar 001061dc dear 0244c25c,E70,iar <*> dear <*>
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1799,-,1133280774,2005.11.29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1799,-,1133280774,2005.11.29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1799,-,1133280774,2005.11.29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1799,-,1133280774,2005.11.29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1799,-,1133280774,2005.11.29,R55-M0-N9-C:J06-U11,2005-11-29-08.12.54.614554,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
1936,-,1133646587,2005.12.03,R55-M0-N9-C:J06-U11,2005-12-03-13.49.47.382429,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,E14,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds
235,-,1118769574,2005.06.14,R26-M1-NC-C:J13-U11,2005-06-14-10.19.34.342222,R26-M1-NC-C:J13-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
235,-,1118769574,2005.06.14,R26-M1-NC-C:J13-U11,2005-06-14-10.19.34.342222,R26-M1-NC-C:J13-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
235,-,1118769574,2005.06.14,R26-M1-NC-C:J13-U11,2005-06-14-10.19.34.342222,R26-M1-NC-C:J13-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
232,-,1118769530,2005.06.14,R27-M1-NA-C:J16-U11,2005-06-14-10.18.50.161104,R27-M1-NA-C:J16-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
451,-,1119807051,2005.06.26,R05-M0-N6-C:J06-U11,2005-06-26-10.30.51.645473,R05-M0-N6-C:J06-U11,RAS,KERNEL,INFO,exception syndrome register: 0x08000000,E61,exception syndrome register: <*>
232,-,1118769530,2005.06.14,R27-M1-NA-C:J16-U11,2005-06-14-10.18.50.161104,R27-M1-NA-C:J16-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
239,-,1118769811,2005.06.14,R25-M1-N3-C:J16-U01,2005-06-14-10.23.31.130281,R25-M1-N3-C:J16-U01,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
235,-,1118769574,2005.06.14,R26-M1-NC-C:J13-U11,2005-06-14-10.19.34.342222,R26-M1-NC-C:J13-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
233,-,1118769561,2005.06.14,R26-M0-N4-C:J16-U01,2005-06-14-10.19.21.829677,R26-M0-N4-C:J16-U01,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
232,-,1118769530,2005.06.14,R27-M1-NA-C:J16-U11,2005-06-14-10.18.50.161104,R27-M1-NA-C:J16-U11,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
239,-,1118769811,2005.06.14,R25-M1-N3-C:J16-U01,2005-06-14-10.23.31.130281,R25-M1-N3-C:J16-U01,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
239,-,1118769811,2005.06.14,R25-M1-N3-C:J16-U01,2005-06-14-10.23.31.130281,R25-M1-N3-C:J16-U01,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E61,exception syndrome register: <*>
1379,-,1125593559,2005.09.01,R14-M1-N7-C:J10-U01,2005-09-01-09.52.39.403870,R14-M1-N7-C:J10-U01,RAS,KERNEL,INFO,"4 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1379,-,1125593559,2005.09.01,R14-M1-N7-C:J10-U01,2005-09-01-09.52.39.403870,R14-M1-N7-C:J10-U01,RAS,KERNEL,INFO,"4 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1267,-,1124519271,2005.08.19,R60-M1-N7-C:J16-U11,2005-08-19-23.27.51.734783,R60-M1-N7-C:J16-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 0",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1738,-,1131632923,2005.11.10,R34-M1-N4-C:J10-U01,2005-11-10-06.28.43.189795,R34-M1-N4-C:J10-U01,RAS,KERNEL,INFO,"2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 4",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1496,-,1129273479,2005.10.14,R07-M1-NA-C:J09-U01,2005-10-14-00.04.39.329001,R07-M1-NA-C:J09-U01,RAS,KERNEL,INFO,"4 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 5",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1199,-,1122627016,2005.07.29,R36-M0-NA-C:J13-U01,2005-07-29-01.50.16.378824,R36-M0-NA-C:J13-U01,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
89,-,1118271740,2005.06.08,R03-M1-N9-C:J09-U11,2005-06-08-16.02.20.600478,R03-M1-N9-C:J09-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1692,-,1131218683,2005.11.05,R11-M1-N4-C:J03-U01,2005-11-05-11.24.43.382408,R11-M1-N4-C:J03-U01,RAS,KERNEL,INFO,"2 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1374,-,1125248393,2005.08.28,R00-M0-N4-C:J06-U11,2005-08-28-09.59.53.063681,R00-M0-N4-C:J06-U11,RAS,KERNEL,INFO,"3 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 0",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
89,-,1118271740,2005.06.08,R03-M1-N9-C:J09-U11,2005-06-08-16.02.20.600478,R03-M1-N9-C:J09-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1199,-,1122627016,2005.07.29,R36-M0-NA-C:J13-U01,2005-07-29-01.50.16.378824,R36-M0-NA-C:J13-U01,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1101,-,1122160892,2005.07.23,R01-M1-NB-C:J03-U11,2005-07-23-16.21.32.749114,R01-M1-NB-C:J03-U11,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
1954,-,1133926732,2005.12.06,R27-M1-NF-C:J17-U01,2005-12-06-19.38.52.768522,R27-M1-NF-C:J17-U01,RAS,KERNEL,INFO,"Kernel detected 3747792 integer alignment exceptions (3747785) iar 0x00544ea8, dear 0x01fc9220 (3747786) iar 0x00544eb8, dear 0x01fc9240 (3747787) iar 0x00544ea8, dear 0x01fc9260 (3747788) iar 0x00544eb8, dear 0x01fc9280 (3747789) iar 0x00544ee0, dear 0x01fc92a0 (3747790) iar 0x00544ef0, dear 0x01fc92c0 (3747791) iar 0x00544ee0, dear 0x01fc92e0 (3747792) iar 0x00544ef0, dear 0x01fc9300",E78,"Kernel detected <*> integer alignment exceptions (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*> (<*>) iar <*>, dear <*>"
